pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass
-0.2284,0.1272,-0.0366,16,102.85316055763,0.0319,-1.80504487644,0.0306,3106273459763435648,0.5152,0.0371,-0.869,0.043,2.973,0.036,2.504,13.964007,0.00278,14.437121,0.003246,13.31111,0.002893,1.126011,,,1.237,2910.592,654.684,1420.589,0.99,1.8122045778563776,0.005424586828690653,1.0491002141150916,0.2982143946263729
-0.1502,0.1486,-0.081,16,102.85309348799,0.0184,-1.80379965302,0.018,3106273459763434496,0.4801,0.022,-0.862,0.025,3.043,0.021,0.975,14.65064,0.00277,15.015374,0.0034,14.111533,0.003104,0.903841,,,1.21,3825.912,558.602,798.885,1.0,1.552050294552162,0.050829473703193205,1.243434744535702,0.13066123264230292
-0.1197,0.1029,-0.0665,16,102.85062984975,0.0463,-1.81200540318,0.0467,3106271982294700160,0.3806,0.0557,-1.003,0.059,3.136,0.05,0.927,16.470755,0.002864,16.910442,0.008531,15.851142,0.005321,1.0593,,,1.229,1386.986,134.683,239.646,0.98,1.1891515167722735,0.002176234132378591,0.11494830024545843,0.22660693258005363
-0.2539,0.0684,0.0138,15,102.85252100604,0.0157,-1.81247969897,0.0168,3106271776136268672,0.4059,0.0194,-0.92,0.019,3.119,0.017,0.872,13.894878,0.002935,14.231159,0.006356,13.37374,0.007119,0.857419,,,1.212,1072.596,190.131,165.782,0.99,1.680484531527153,0.020365869438480178,1.607160566957174,0.02716432662510569
-0.145,0.1605,-0.1067,14,102.84463395884,0.0647,-1.80810438034,0.0684,3106271982294702208,0.5679,0.0827,-0.933,0.083,2.893,0.07,1.01,17.076136,0.00293,17.638466,0.01086,16.376997,0.006204,1.261469,,,1.233,1089.02,103.448,195.922,0.97,1.0242255240132894,0.017672514060881755,0.7731130157193236,0.05023277998199895
-0.1252,0.1403,-0.0825,16,102.85901747369,0.1616,-1.80779091445,0.1575,3106273253605003008,0.5804,0.1979,-0.846,0.204,2.789,0.169,1.004,18.635401,0.003466,19.415922,0.046357,17.729521,0.021092,1.686401,,,1.323,516.483,23.464,51.932,0.91,0.7724887140016847,0.01852964756825043,0.6378609325514437,0.04483877001668921
-0.1009,0.1312,-0.0975,16,102.85024621774,0.031,-1.79815250892,0.0308,3106273459763429248,0.4381,0.0381,-1.019,0.041,3.057,0.035,0.973,15.71432,0.002844,16.140278,0.005891,15.117163,0.004444,1.023115,,,1.219,1539.918,209.254,313.907,1.0,1.2760956005968571,0.03039613619020708,1.0583495860166052,0.0635126777487828
-0.1546,0.1243,-0.005,16,102.85056428526,0.0153,-1.81422780216,0.0153,3106271776136274048,0.4048,0.0185,-0.775,0.019,2.967,0.017,1.304,12.752151,0.002764,13.417896,0.002877,11.965001,0.002853,1.452895,,,1.262,5091.161,1548.863,1829.646,0.97,1.8884306917596478,0.057508217161758655,1.6143513835394632,0.07388983461408742
-0.1501,0.1297,-0.0446,16,102.84527050619,0.0139,-1.80074966018,0.0135,3106273455464419328,0.4516,0.0166,-0.926,0.018,3.038,0.016,1.048,10.760701,0.002781,11.824244,0.00304,9.751822,0.002875,2.072422,89.73,0.71,1.338,2904.16,900.159,1566.902,1.0,1.9068261396568567,0.06811963951076887,0.8495903431989444,0.7644586660849343
-0.1428,0.1452,-0.0457,16,102.85907279191,0.0163,-1.80134393977,0.0157,3106273459763422848,0.4332,0.0192,-0.975,0.022,3.023,0.018,1.434,13.655904,0.002766,14.075556,0.002977,13.055911,0.00289,1.019645,,,1.224,4380.897,1044.698,1440.151,1.0,1.8112273301580635,0.008607427424559791,1.5436179026417411,0.07164157038788732
-0.1877,0.1934,-0.1225,15,102.84396300461,0.0198,-1.8015613408,0.0201,3106271977997753088,0.4654,0.0243,-0.969,0.026,3.009,0.022,1.038,14.633143,0.002784,14.979412,0.006362,13.980806,0.014784,0.998606,,,1.295,2747.512,189.908,74.786,1.0,1.6154620743452384,0.025291994533404992,1.1270259409219447,0.0953643125178952
-0.1126,0.1204,-0.0996,15,102.85361500421,0.0395,-1.79655053138,0.0392,3106273459763422464,0.3645,0.0483,-0.872,0.051,3.047,0.043,0.994,16.186666,0.002818,16.658876,0.004795,15.54657,0.005543,1.112307,,,1.228,1832.734,278.381,226.662,0.99,1.1600127702319165,0.028740775933408833,0.9985492015449491,0.0533896774449251
